video,file,label,original,frame,fold
wdcrhqtjhf,180_0.png,1,nweufafotd,180,3
gfoozygynw,190_0.png,1,fdpisghkmd,190,1
nrdnytturz,0_0.png,1,eppyqpgewp,0,2
jeblbsmlij,150_0.png,1,upmgtackuf,150,1
rmufsuogzn,40_0.png,0,rmufsuogzn,40,0
yivoplhlcj,240_0.png,1,vmxfwxgdei,240,1
goyrhrvden,150_0.png,1,fnslimfagb,150,3
khtwrijuqn,70_1.png,0,khtwrijuqn,70,0
sbgajsyted,170_0.png,1,rmufsuogzn,170,0
gvbcwuyaot,200_0.png,1,xdezcezszc,200,3
xzqgptotdo,210_0.png,1,fopjiyxiqd,210,3
nsifmpyfnq,180_0.png,1,psjfwjzrrh,180,1
qsyahidemw,200_0.png,1,fsaronfupy,200,3
aymlynzeni,30_0.png,1,doniqevxeg,30,3
xnztznqlis,240_0.png,1,gnmmhlbzge,240,3
qhmkklxqlw,270_0.png,1,jytrvwlewz,270,1
awigxxbbpb,130_0.png,1,dxfdovivlw,130,3
aeqpxjlbwu,270_0.png,1,qarqtkvgby,270,3
jbxviammiv,30_0.png,1,fopjiyxiqd,30,3
oykagryjjd,180_0.png,1,wfzjxzhdkj,180,1
mcllgspbtl,220_0.png,1,nrnklcxdzq,220,1
msfssnmldu,210_0.png,1,pqdeutauqc,210,3
wfgelanyvu,220_0.png,1,jawgcggquk,220,0
noavesktql,280_0.png,1,wynotylpnm,280,2
kfhmhoxjtx,230_0.png,1,fdpisghkmd,230,1
pzqxrczvxb,10_0.png,1,xjzkfqddyk,10,3
cqpdqjzgcs,20_0.png,1,xdezcezszc,20,3
rpanzyxdwh,250_0.png,1,prdrkaxeob,250,2
lbiprboxjx,220_0.png,1,xmkwsnuzyq,220,2
ktrleojxlf,210_0.png,1,kqlvggiqee,210,3
tpvukvpape,260_0.png,1,xdezcezszc,260,3
oejlipxtai,290_0.png,1,yexeazbqig,290,0
dyjklprkoc,70_0.png,1,psjfwjzrrh,70,1
qypedtpatd,120_0.png,1,wynotylpnm,120,2
ccrrlidqnp,180_0.png,1,xugmhbetrw,180,0
hyjqolupxn,60_0.png,1,qarqtkvgby,60,3
pjkgenkrgb,100_0.png,1,srfefmyjvt,100,0
meehftqexr,20_0.png,1,upmgtackuf,20,1
duciovvndy,70_0.png,1,gvasarkpfh,70,0
gkicllwmyb,70_0.png,1,nweufafotd,70,3
syxobtuucp,100_0.png,0,syxobtuucp,100,0
nlurbvsozt,210_0.png,1,nrnklcxdzq,210,1
vrgubwmtyo,130_0.png,1,gnmmhlbzge,130,3
hhddxuhorq,170_0.png,1,gvasarkpfh,170,0
gmctmgmyob,170_0.png,1,uprwuohbwx,170,2
wcqvzujamg,20_0.png,0,wcqvzujamg,20,2
ihrjvevuce,200_0.png,1,srfefmyjvt,200,0
iodwjkqblp,230_0.png,1,jvtjxreizj,230,2
acdkfksyev,130_0.png,1,qyqufaskjs,130,0
lrjxcwrzls,260_0.png,1,prmwoaeeng,260,2
auquqlmsts,290_0.png,1,fopjiyxiqd,290,3
yzuestxcbq,240_0.png,1,uqtqhiqymz,240,3
mfvqmuulak,170_0.png,1,qyqufaskjs,170,0
yhchnvjcok,170_0.png,1,vmxfwxgdei,170,1
qnghrfvbgb,170_0.png,1,jytrvwlewz,170,1
mphsgertmm,80_0.png,1,psjfwjzrrh,80,1
kzezrsewki,10_0.png,1,lnjkpdviqb,10,1
xhxlsedcyb,270_0.png,1,lnhkjhyhvw,270,0
lbwzzntrcc,100_0.png,1,exseruhiuk,100,0
ctooqkhtgp,240_0.png,1,xjzkfqddyk,240,3
dbgztzhbhb,180_0.png,1,uqtqhiqymz,180,3
tnougkhbju,290_0.png,1,fopjiyxiqd,290,3
koxwykmawn,40_0.png,1,syxobtuucp,40,0
jccvzepxjn,260_0.png,1,vmxfwxgdei,260,1
kadzgvxsii,100_0.png,1,lzbmwwejxb,100,3
kihrpdtbwy,70_0.png,1,wynotylpnm,70,2
koxwykmawn,90_0.png,1,syxobtuucp,90,0
toewhlbcgt,100_0.png,1,yxvmusxvcz,100,0
lznkdhgwms,100_0.png,1,kqlvggiqee,100,3
tmjcigspif,90_0.png,1,srfefmyjvt,90,0
slhinthqcq,20_0.png,1,wfzjxzhdkj,20,1
mszblrdprw,130_0.png,1,yexeazbqig,130,0
xlhxkekacj,20_0.png,1,fopjiyxiqd,20,3
exseruhiuk,140_0.png,0,exseruhiuk,140,0
vhqnsjfnsl,210_0.png,1,pqdeutauqc,210,3
ywcfkvqemt,60_0.png,1,eppyqpgewp,60,2
exxqlfpnbz,140_0.png,0,exxqlfpnbz,140,2
brihlutndc,240_0.png,1,qarqtkvgby,240,3
scrbqgpvzz,140_0.png,1,lnhkjhyhvw,140,0
gujnhuvarb,290_0.png,1,nweufafotd,290,3
syuxttuyhm,150_0.png,1,wfzjxzhdkj,150,1
xpxrjwwibn,190_0.png,1,jytrvwlewz,190,1
xjzkfqddyk,220_0.png,0,xjzkfqddyk,220,3
hfeacozznh,70_0.png,1,syxobtuucp,70,0
fbgfjwjrzl,120_0.png,1,heiyoojifp,120,3
yugbeaqhlf,290_0.png,1,fsaronfupy,290,3
fmeptfderu,180_0.png,1,srfefmyjvt,180,0
dhyybsrvwc,290_0.png,1,onbgbghesu,290,2
didzujjhtg,230_0.png,0,didzujjhtg,230,2
demuhxssgl,100_0.png,1,uqtqhiqymz,100,3
qnghrfvbgb,210_0.png,1,jytrvwlewz,210,1
kkxgqvpusd,30_0.png,1,ldtgofdaqg,30,0
yerppzhfiv,100_0.png,1,xjzkfqddyk,100,3
gjxfowkaeo,150_0.png,1,yxvmusxvcz,150,0
iodwjkqblp,200_1.png,1,jvtjxreizj,200,2
gczieafvpe,220_0.png,1,apvzjkvnwn,220,0
zqjzmarjbk,90_0.png,1,heiyoojifp,90,3
cdcdoqbdmi,0_0.png,1,fdpisghkmd,0,1
gfncmhgdio,170_0.png,1,nweufafotd,170,3
xkichouvzp,190_0.png,1,qyqufaskjs,190,0
roqbnlondz,280_0.png,1,fzvpbrzssi,280,2
koxwykmawn,120_0.png,1,syxobtuucp,120,0
ygknkubeyb,40_0.png,1,nweufafotd,40,3
kdiokpezzi,10_0.png,1,jytrvwlewz,10,1
gxonqiyzpk,270_0.png,1,prdrkaxeob,270,2
ncoeewrdlo,0_0.png,1,uprwuohbwx,0,2
sochqsfsow,280_0.png,1,fnslimfagb,280,3
lrdnmalbhr,110_0.png,1,fsaronfupy,110,3
urvzpbswoh,60_0.png,1,rnpefxwptv,60,1
doniqevxeg,210_0.png,0,doniqevxeg,210,3
moerpiyczb,130_0.png,1,qarqtkvgby,130,3
prmwoaeeng,50_0.png,0,prmwoaeeng,50,2
omfsuzvgxn,220_0.png,1,prdrkaxeob,220,2
gnlvnyrpfq,0_0.png,1,fsaronfupy,0,3
ljuuovfkgi,130_0.png,0,ljuuovfkgi,130,3
bmhghysucl,60_0.png,1,dpevefkefv,60,1
frmzkdhkzw,70_0.png,1,yljecirelf,70,0
lbsltufgrh,0_0.png,1,prdrkaxeob,0,2
romzqwhhlb,160_0.png,1,syxobtuucp,160,0
ywcfkvqemt,20_0.png,1,eppyqpgewp,20,2
nxzpmygaut,260_0.png,1,psjfwjzrrh,260,1
iimnvjpgoy,180_0.png,1,fdpisghkmd,180,1
uikpmbsozb,200_0.png,1,xugmhbetrw,200,0
jjxzidyitl,10_0.png,1,fopjiyxiqd,10,3
jdfaxqtpjk,60_0.png,1,kqlvggiqee,60,3
dghhdvdzrb,190_0.png,1,vmxfwxgdei,190,1
ljenlvwnlm,130_0.png,1,jawgcggquk,130,0
tufacqdefx,240_0.png,1,ldtgofdaqg,240,0
asdzplbhnm,30_0.png,1,dxfdovivlw,30,3
llkhptusjn,80_0.png,1,fdpisghkmd,80,1
scrbqgpvzz,150_0.png,1,lnhkjhyhvw,150,0
gfcycflhbo,240_0.png,1,wcqvzujamg,240,2
tvhjcfnqtg,30_0.png,1,fdpisghkmd,30,1
ygmobxlwoi,30_0.png,1,nrnklcxdzq,30,1
ldtgofdaqg,40_0.png,0,ldtgofdaqg,40,0
mdihiuwzea,100_0.png,1,nweufafotd,100,3
lrjxcwrzls,60_0.png,1,prmwoaeeng,60,2
dpevefkefv,170_0.png,0,dpevefkefv,170,1
ldpfwhrhcx,270_0.png,1,jytrvwlewz,270,1
amluexcfvi,80_0.png,1,uprwuohbwx,80,2
romzqwhhlb,50_0.png,1,syxobtuucp,50,0
pkkvvhnrla,210_0.png,1,xjzkfqddyk,210,3
ushjtzfvyn,70_0.png,1,dpevefkefv,70,1
nwypeqqonh,0_0.png,1,prdrkaxeob,0,2
gtdjfweoyr,250_0.png,1,gnmmhlbzge,250,3
vsmadeuczx,240_0.png,1,qarqtkvgby,240,3
skewcclbhg,30_0.png,1,wynotylpnm,30,2
cqomufbzpp,70_0.png,1,lzbmwwejxb,70,3
lbuwogzooa,210_0.png,1,jawgcggquk,210,0
qjvjkojjkl,210_0.png,1,jvtjxreizj,210,2
opsjddoxui,20_0.png,1,qarqtkvgby,20,3
msoqnkucal,100_0.png,1,xugmhbetrw,100,0
wtcvgvuqzd,250_0.png,1,uprwuohbwx,250,2
ncqjcvgayx,210_0.png,1,fsaronfupy,210,3
uozecebzki,280_0.png,1,fnslimfagb,280,3
gyosvoeamf,190_0.png,1,xdezcezszc,190,3
chqqxfuuzi,10_0.png,0,chqqxfuuzi,10,1
gldlvkplzy,130_0.png,1,gnmmhlbzge,130,3
vqwkmjorkj,90_0.png,1,fopjiyxiqd,90,3
zzlsynxeff,200_0.png,1,fnslimfagb,200,3
ijgcwhjkua,230_0.png,1,yxvmusxvcz,230,0
rqsjnyjukt,30_0.png,1,qarqtkvgby,30,3
vdnitwfbvr,150_0.png,1,xkfliqnmwt,150,3
ndrnxgzlmn,280_0.png,1,knxltsvzyu,280,0
drooaxkvib,210_0.png,1,vpmyeepbep,210,2
yminuwlmoh,270_0.png,1,uprwuohbwx,270,2
kqlvggiqee,120_0.png,0,kqlvggiqee,120,3
mzwfaambxx,140_0.png,1,wynotylpnm,140,2
wvjtrmduky,60_0.png,1,xchzardbfa,60,1
xartlyjtjw,20_0.png,1,qarqtkvgby,20,3
mphsgertmm,270_0.png,1,psjfwjzrrh,270,1
tufacqdefx,250_0.png,1,ldtgofdaqg,250,0
coujjnypba,160_0.png,1,dxfdovivlw,160,3
ywzumxqcsf,30_0.png,1,qarqtkvgby,30,3
voawxrmqyl,190_0.png,1,hsbwhlolsn,190,1
ncqjcvgayx,10_0.png,1,fsaronfupy,10,3
zigzhwlpcd,70_0.png,1,lnjkpdviqb,70,1
ryccazlbju,10_0.png,1,heiyoojifp,10,3
zjcpgizmgd,0_0.png,1,pqdeutauqc,0,3
qnghrfvbgb,30_0.png,1,jytrvwlewz,30,1
bqamrsyvnf,230_0.png,1,jytrvwlewz,230,1
coujjnypba,260_0.png,1,dxfdovivlw,260,3
xzqgptotdo,0_0.png,1,fopjiyxiqd,0,3
pilxtozlrg,100_0.png,1,jytrvwlewz,100,1
pfhmcogosi,290_0.png,1,uprwuohbwx,290,2
ndrnxgzlmn,110_0.png,1,knxltsvzyu,110,0
aejvkfbtxs,130_0.png,1,eppyqpgewp,130,2
wpvnnqoqvc,200_0.png,1,srfefmyjvt,200,0
nombfkmhum,270_0.png,1,ucthmsajay,270,0
zmndlwmybr,180_0.png,1,uprwuohbwx,180,2
exseruhiuk,150_0.png,0,exseruhiuk,150,0
frqhofmoob,30_0.png,1,ljuuovfkgi,30,3
fgobmbcami,50_0.png,0,fgobmbcami,50,1
ncoeewrdlo,240_0.png,1,uprwuohbwx,240,2
rthtvpztdu,180_0.png,1,jawgcggquk,180,0
npneqyjgiq,0_0.png,1,kqlvggiqee,0,3
rnfvcslcmf,270_0.png,1,vtunvalyji,270,2
aiuimrebtg,30_0.png,1,vpmyeepbep,30,2
kjzyrkhnaf,50_0.png,1,prmwoaeeng,50,2
pzqxrczvxb,90_0.png,1,xjzkfqddyk,90,3
vpwnqqtgdd,200_0.png,1,hsbwhlolsn,200,1
ehfmarmsvo,190_0.png,1,jawgcggquk,190,0
bzxauvpscl,0_0.png,1,vmxfwxgdei,0,1
brtujopkby,200_0.png,1,gnmmhlbzge,200,3
yqahpmrcmp,170_0.png,1,vpmyeepbep,170,2
lgqlkfrnuc,70_0.png,1,fnslimfagb,70,3
qweikxnvyq,140_0.png,1,fdpisghkmd,140,1
kadzgvxsii,160_0.png,1,lzbmwwejxb,160,3
xtevltafix,200_0.png,1,didzujjhtg,200,2
hqzwudvhih,250_0.png,1,xmkwsnuzyq,250,2
xhxlsedcyb,50_0.png,1,lnhkjhyhvw,50,0
fbxpssbrqp,230_0.png,1,lsmnqsnqld,230,2
lptoozyjas,80_0.png,1,xjzkfqddyk,80,3
rqsjnyjukt,270_0.png,1,qarqtkvgby,270,3
gvlraqlweh,90_0.png,1,rnpefxwptv,90,1
rqsjnyjukt,100_0.png,1,qarqtkvgby,100,3
cqhwesrciw,90_0.png,1,fopjiyxiqd,90,3
nwdhwzcpoi,280_0.png,1,xugmhbetrw,280,0
wpnukldybg,250_0.png,1,jytrvwlewz,250,1
rfeagdwnnn,160_0.png,1,fzvpbrzssi,160,2
vzocjdjdcg,10_0.png,1,dxfdovivlw,10,3
uuexerjsmk,230_0.png,1,jawgcggquk,230,0
skewcclbhg,120_0.png,1,wynotylpnm,120,2
dvrnrzlqdo,230_0.png,1,yxvmusxvcz,230,0
qyqufaskjs,110_0.png,0,qyqufaskjs,110,0
vqvmlwhabu,140_0.png,1,psjfwjzrrh,140,1
myszscymzv,220_0.png,1,lnjkpdviqb,220,1
oxwglsatdl,190_0.png,1,psjfwjzrrh,190,1
ozeqabydww,120_0.png,1,vtunvalyji,120,2
mpivbgsohk,240_0.png,1,qyqufaskjs,240,0
sqfzwnkpph,90_0.png,1,xkfliqnmwt,90,3
runmncglnj,120_0.png,1,gnmmhlbzge,120,3
uwzlafwdra,250_0.png,1,vtunvalyji,250,2
drooaxkvib,10_0.png,1,vpmyeepbep,10,2
tdontxxzek,50_0.png,1,xcruhaccxc,50,1
hsbrwaeaah,70_0.png,1,fopjiyxiqd,70,3
crwzrpozbv,240_0.png,1,jawgcggquk,240,0
ozqysilrin,190_0.png,1,uqtqhiqymz,190,3
frmzkdhkzw,180_0.png,1,yljecirelf,180,0
jquevmhdvc,170_0.png,1,gnmmhlbzge,170,3
awnfpubqmo,290_0.png,1,lnhkjhyhvw,290,0
ehfmarmsvo,50_0.png,1,jawgcggquk,50,0
wpnukldybg,290_0.png,1,jytrvwlewz,290,1
tdontxxzek,270_0.png,1,xcruhaccxc,270,1
xjzkfqddyk,120_0.png,0,xjzkfqddyk,120,3
nbjwcgpeoi,30_0.png,1,qarqtkvgby,30,3
nyknlonjxq,130_0.png,1,heiyoojifp,130,3
oxthhmwxnz,50_0.png,1,fdpisghkmd,50,1
ovynyicanw,140_0.png,1,nweufafotd,140,3
qjvjkojjkl,60_1.png,1,jvtjxreizj,60,2
cbzxykepbl,230_0.png,1,fnslimfagb,230,3
edqhdckynd,10_0.png,1,lsmnqsnqld,10,2
rthtvpztdu,140_0.png,1,jawgcggquk,140,0
sjwywglgym,60_0.png,1,uqtqhiqymz,60,3
lwqkgvyeas,120_0.png,1,qyqufaskjs,120,0
lrdnmalbhr,10_0.png,1,fsaronfupy,10,3
nbibouebku,10_0.png,1,apvzjkvnwn,10,0
ajeegjgyzk,240_0.png,1,ljuuovfkgi,240,3
nfggixifqp,280_0.png,1,jawgcggquk,280,0
gpskwigkxd,50_0.png,1,vtunvalyji,50,2
ktvvpqqupl,200_0.png,1,ucthmsajay,200,0
eugcprxhvd,260_0.png,1,pqdeutauqc,260,3
ojayvjcdna,260_0.png,1,fdpisghkmd,260,1
fopjiyxiqd,90_0.png,0,fopjiyxiqd,90,3
vstmxsekmm,20_0.png,1,gvasarkpfh,20,0
ncqjcvgayx,60_0.png,1,fsaronfupy,60,3
gxonqiyzpk,150_0.png,1,prdrkaxeob,150,2
yotgejovqt,170_0.png,1,uprwuohbwx,170,2
bkcztuqxbp,30_0.png,1,wynotylpnm,30,2
gnslnjrgnx,270_0.png,1,qarqtkvgby,270,3
kstmekinaw,70_0.png,1,pqdeutauqc,70,3
rtwlskwxqy,50_0.png,1,chqqxfuuzi,50,1
keuvybqsbr,70_0.png,1,prdrkaxeob,70,2
eckloytegm,120_0.png,1,xjzkfqddyk,120,3
gqnaxievjx,70_0.png,1,fopjiyxiqd,70,3
fybkxkgstv,290_0.png,1,wynotylpnm,290,2
vzocjdjdcg,290_0.png,1,dxfdovivlw,290,3
gyosvoeamf,150_0.png,1,xdezcezszc,150,3
mzxtrdcccw,180_0.png,1,gnmmhlbzge,180,3
toinozytsp,200_0.png,1,wynotylpnm,200,2
yljecirelf,80_0.png,0,yljecirelf,80,0
lclrhuuwnj,100_1.png,1,fgobmbcami,100,1
kujvvxpted,240_0.png,1,fdpisghkmd,240,1
qloyrbpobv,70_0.png,1,vpmyeepbep,70,2
rfeagdwnnn,0_0.png,1,fzvpbrzssi,0,2
qrogkembje,110_0.png,1,exseruhiuk,110,0
ntpvqwgmqe,270_0.png,1,fopjiyxiqd,270,3
dzpokpqpxr,80_0.png,1,kqlvggiqee,80,3
tpvukvpape,240_0.png,1,xdezcezszc,240,3
khtwrijuqn,30_1.png,0,khtwrijuqn,30,0
ngyoubuxyf,90_0.png,1,fnslimfagb,90,3
jgdzqmqalr,140_0.png,1,ngvcqxjhyb,140,2
gldlvkplzy,240_0.png,1,gnmmhlbzge,240,3
tvakyyfsvb,80_0.png,1,xdezcezszc,80,3
ljenlvwnlm,0_0.png,1,jawgcggquk,0,0
apedduehoy,180_0.png,0,apedduehoy,180,0
llkhptusjn,280_0.png,1,fdpisghkmd,280,1
duciovvndy,140_0.png,1,gvasarkpfh,140,0
mzwfaambxx,80_0.png,1,wynotylpnm,80,2
wdhvvkuwuq,50_0.png,1,exseruhiuk,50,0
lwqkgvyeas,90_0.png,1,qyqufaskjs,90,0
inwiunnxmr,110_0.png,1,fsaronfupy,110,3
xbhppttlaz,10_0.png,1,xchzardbfa,10,1
citnmpozjl,80_0.png,1,nweufafotd,80,3
tkvhbpjuvd,40_0.png,1,vpmyeepbep,40,2
xbdqbydiwc,200_0.png,1,wcqvzujamg,200,2
tpkawovfsk,280_0.png,1,lnhkjhyhvw,280,0
dsgswagtvp,200_0.png,1,wynotylpnm,200,2
zpbggelffo,250_0.png,1,eppyqpgewp,250,2
rwkfxxgkrh,170_0.png,1,xmkwsnuzyq,170,2
wzrkgntquh,60_0.png,1,vtunvalyji,60,2
ddqtkrkmjn,270_0.png,1,srfefmyjvt,270,0
chqqxfuuzi,40_0.png,0,chqqxfuuzi,40,1
ilflslfgbn,120_0.png,1,ucthmsajay,120,0
drlkcilgmc,270_0.png,1,srfefmyjvt,270,0
dxfdovivlw,160_0.png,0,dxfdovivlw,160,3
pvlbqbyxxi,290_0.png,1,knxltsvzyu,290,0
aimzesksew,180_0.png,1,exseruhiuk,180,0
qhmkklxqlw,130_0.png,1,jytrvwlewz,130,1
fhtmnfeqft,130_0.png,1,fnslimfagb,130,3
tnrmnayszi,160_0.png,1,rnpefxwptv,160,1
xgzueumhot,170_0.png,1,uqtqhiqymz,170,3
qwvxbksoeo,120_0.png,1,wynotylpnm,120,2
mordcwbchi,0_0.png,1,xkfliqnmwt,0,3
cbybbxuusl,240_0.png,1,wynotylpnm,240,2
btizoxwqwp,90_0.png,1,fnslimfagb,90,3
roqbnlondz,240_0.png,1,fzvpbrzssi,240,2
queqdqiqwj,40_0.png,1,uprwuohbwx,40,2
gbgtzspdnv,70_0.png,1,nweufafotd,70,3
ypufjcamul,20_0.png,1,wcqvzujamg,20,2
osmnegfehr,20_0.png,1,qyqufaskjs,20,0
dvrnrzlqdo,290_0.png,1,yxvmusxvcz,290,0
uqtqhiqymz,170_0.png,0,uqtqhiqymz,170,3
wzrkgntquh,150_0.png,1,vtunvalyji,150,2
hcanfkwivl,190_0.png,1,rnpefxwptv,190,1
sochqsfsow,0_0.png,1,fnslimfagb,0,3
padqtwbzzo,200_0.png,1,vtunvalyji,200,2
kfnrvxndoj,100_0.png,1,fsaronfupy,100,3
rnfvcslcmf,170_0.png,1,vtunvalyji,170,2
yminuwlmoh,30_0.png,1,uprwuohbwx,30,2
ucthmsajay,180_0.png,0,ucthmsajay,180,0
qdqdsaiitt,270_0.png,1,gnmmhlbzge,270,3
fhzdtfiqrh,210_0.png,1,wynotylpnm,210,2
ougeeoojhh,70_0.png,1,prdrkaxeob,70,2
gpzwvdkuie,0_0.png,1,kqlvggiqee,0,3
qypedtpatd,90_0.png,1,wynotylpnm,90,2
zhkqxjalrq,0_0.png,1,syxobtuucp,0,0
aiuimrebtg,70_0.png,1,vpmyeepbep,70,2
phjlaexgcl,280_0.png,1,wynotylpnm,280,2
vxuhkqqaqv,280_0.png,1,wynotylpnm,280,2
xcmrhxjhfr,30_0.png,1,qarqtkvgby,30,3
mrhajrsgxh,250_0.png,1,prdrkaxeob,250,2
qweikxnvyq,260_0.png,1,fdpisghkmd,260,1
hcqxrwzgxt,50_0.png,1,doniqevxeg,50,3
hldhchyhfg,220_0.png,1,fopjiyxiqd,220,3
vwbzhldrub,40_0.png,1,psjfwjzrrh,40,1
xcmrhxjhfr,270_0.png,1,qarqtkvgby,270,3
vmdpfyfkwi,190_0.png,1,lnjkpdviqb,190,1
jawgcggquk,200_0.png,0,jawgcggquk,200,0
efktbhpilh,240_0.png,1,srfefmyjvt,240,0
nfggixifqp,90_0.png,1,jawgcggquk,90,0
iftluclqfd,270_0.png,1,gvasarkpfh,270,0
eckloytegm,20_0.png,1,xjzkfqddyk,20,3
btizoxwqwp,60_0.png,1,fnslimfagb,60,3
gkqitjodaa,270_0.png,1,psjfwjzrrh,270,1
frqhofmoob,270_0.png,1,ljuuovfkgi,270,3
nxzpmygaut,270_0.png,1,psjfwjzrrh,270,1
lxnqzocgaq,280_0.png,1,xjzkfqddyk,280,3
iodwjkqblp,210_0.png,1,jvtjxreizj,210,2
phunswkrpy,40_0.png,1,nweufafotd,40,3
lbuwogzooa,230_0.png,1,jawgcggquk,230,0
qjsroipniu,260_0.png,1,apvzjkvnwn,260,0
ngvcqxjhyb,80_0.png,0,ngvcqxjhyb,80,2
zpidqyqocx,0_0.png,1,exxqlfpnbz,0,2
uhgxwxlait,90_0.png,1,wcqvzujamg,90,2
chzqptmqxv,200_0.png,1,exxqlfpnbz,200,2
mfodqgnnav,20_0.png,1,knxltsvzyu,20,0
bwlxucgxro,200_0.png,1,srfefmyjvt,200,0
lclrhuuwnj,150_0.png,1,fgobmbcami,150,1
ekkheaisuo,80_0.png,1,qarqtkvgby,80,3
rdbxcbseek,240_0.png,1,yxvmusxvcz,240,0
ybbrkacebd,70_0.png,0,ybbrkacebd,70,1
gkicllwmyb,110_0.png,1,nweufafotd,110,3
ntkrwyqoop,200_0.png,1,fopjiyxiqd,200,3
lbsltufgrh,150_0.png,1,prdrkaxeob,150,2
pzzuimgwei,280_0.png,1,upmgtackuf,280,1
wcqvzujamg,290_0.png,0,wcqvzujamg,290,2
coujjnypba,170_0.png,1,dxfdovivlw,170,3
yminuwlmoh,280_0.png,1,uprwuohbwx,280,2
vhqnsjfnsl,30_0.png,1,pqdeutauqc,30,3
jqlsethxvz,60_0.png,1,psjfwjzrrh,60,1
xzqgptotdo,180_0.png,1,fopjiyxiqd,180,3
zqjzmarjbk,250_0.png,1,heiyoojifp,250,3
gmaghrdamw,30_0.png,1,nrnklcxdzq,30,1
rpxnyljmsf,170_0.png,1,nweufafotd,170,3
lrpjtzwsdt,0_0.png,1,fsaronfupy,0,3
mxibogtmey,10_0.png,1,lzbmwwejxb,10,3
psjfwjzrrh,20_0.png,0,psjfwjzrrh,20,1
vnnohpqhjq,150_0.png,1,doniqevxeg,150,3
vjzhumqpwi,280_0.png,1,fsaronfupy,280,3
culaevxduf,240_0.png,1,srfefmyjvt,240,0
bzyawroeif,20_0.png,1,syxobtuucp,20,0
gtdjfweoyr,220_0.png,1,gnmmhlbzge,220,3
gepzcywmsx,270_0.png,1,exxqlfpnbz,270,2
titungrbgd,130_0.png,1,srfefmyjvt,130,0
fzkzqwoghs,270_0.png,1,qyqufaskjs,270,0
zepsangjjb,170_0.png,1,nrnklcxdzq,170,1
mzxtrdcccw,120_0.png,1,gnmmhlbzge,120,3
nweufafotd,80_0.png,0,nweufafotd,80,3
xrtvtthfec,200_0.png,1,uprwuohbwx,200,2
wnaweyzlqh,50_0.png,1,vpmyeepbep,50,2
cybnhobdyh,90_0.png,1,qarqtkvgby,90,3
rmplscucbt,260_0.png,1,fnslimfagb,260,3
cogcvbbjcm,120_0.png,1,vpmyeepbep,120,2
calhtslbzf,160_0.png,1,kqlvggiqee,160,3
hldhchyhfg,190_0.png,1,fopjiyxiqd,190,3
tnwavwcrmn,30_0.png,1,ucthmsajay,30,0
mrhajrsgxh,10_0.png,1,prdrkaxeob,10,2
gtdjfweoyr,230_0.png,1,gnmmhlbzge,230,3
eowsoapzuj,260_0.png,1,fnslimfagb,260,3
vxuhkqqaqv,290_0.png,1,wynotylpnm,290,2
ybjbxrpmod,180_0.png,1,wfzjxzhdkj,180,1
xcruhaccxc,40_0.png,0,xcruhaccxc,40,1
vmbkxmjsar,270_0.png,1,xmkwsnuzyq,270,2
xjfvhfyunl,110_0.png,1,jawgcggquk,110,0
mmuolksboc,80_0.png,1,wynotylpnm,80,2
yllztsrwjw,120_0.png,1,xkfliqnmwt,120,3
ufaigyxttb,110_0.png,1,fnslimfagb,110,3
mfodqgnnav,220_0.png,1,knxltsvzyu,220,0
nphtrwjtff,10_0.png,1,lnjkpdviqb,10,1
vjzhumqpwi,170_0.png,1,fsaronfupy,170,3
bqvhlqlrba,270_0.png,1,vpmyeepbep,270,2
yexeazbqig,190_0.png,0,yexeazbqig,190,0
sgdiraogcc,290_0.png,1,uprwuohbwx,290,2
bztdemptfg,230_0.png,1,exxqlfpnbz,230,2
aylqthgnhe,210_0.png,1,qarqtkvgby,210,3
meehftqexr,200_0.png,1,upmgtackuf,200,1
iyhkhsdhma,280_0.png,1,fnslimfagb,280,3
fhzdtfiqrh,80_0.png,1,wynotylpnm,80,2
grqyyhfexr,120_0.png,1,wynotylpnm,120,2
didzujjhtg,220_0.png,0,didzujjhtg,220,2
wnlubukrki,10_0.png,1,uprwuohbwx,10,2
wfugqfvekh,50_0.png,1,fdpisghkmd,50,1
vjfjniqnxx,0_0.png,1,ldtgofdaqg,0,0
acryukkddn,260_0.png,1,fsaronfupy,260,3
dvrnrzlqdo,260_0.png,1,yxvmusxvcz,260,0
zvuidmemcp,140_0.png,1,wynotylpnm,140,2
xchzardbfa,40_0.png,0,xchzardbfa,40,1
nrrselamng,160_0.png,1,fnslimfagb,160,3
rpnetwqgqz,110_0.png,1,uqtqhiqymz,110,3
scssmbfchs,90_0.png,1,fdpisghkmd,90,1
gfncmhgdio,30_0.png,1,nweufafotd,30,3
yotgejovqt,0_0.png,1,uprwuohbwx,0,2
tjywwgftmv,270_0.png,1,syxobtuucp,270,0
wpnukldybg,270_0.png,1,jytrvwlewz,270,1
lxnqzocgaq,130_0.png,1,xjzkfqddyk,130,3
bxdhnnffvw,220_0.png,1,xugmhbetrw,220,0
rqlpmeyhqh,70_0.png,1,vpmyeepbep,70,2
dywronddes,0_0.png,1,eppyqpgewp,0,2
pyujkxwaks,100_0.png,1,upmgtackuf,100,1
eppmwpntfi,170_0.png,1,dxfdovivlw,170,3
oakntpdygb,230_0.png,1,fnslimfagb,230,3
sochqsfsow,50_0.png,1,fnslimfagb,50,3
srfefmyjvt,90_0.png,0,srfefmyjvt,90,0
